Entity,Code,Year,"Homicide rate per 100,000 population",World region according to OWID
Morocco,MAR,2012,1.1482453,Africa
Morocco,MAR,2013,1.2696977,Africa
Morocco,MAR,2014,1.0378666,Africa
Morocco,MAR,2015,1.2453916,Africa
Morocco,MAR,2016,1.6960062,Africa
Morocco,MAR,2017,2.146904,Africa
Morocco,MAR,2018,1.4230006,Africa
Morocco,MAR,2019,2.772646,Africa
Morocco,MAR,2020,2.9329596,Africa
Morocco,MAR,2021,1.9375207,Africa
Morocco,MAR,2022,1.6555464,Africa
Morocco,MAR,2023,1.7050047,Africa
Morocco,MAR,2024,1.6674905,Africa
Mozambique,MOZ,2001,5.9338446,Africa
Mozambique,MOZ,2002,5.485713,Africa
Mozambique,MOZ,2003,5.3835316,Africa
Mozambique,MOZ,2004,5.6954746,Africa
Mozambique,MOZ,2005,5.3633246,Africa
Mozambique,MOZ,2006,4.300747,Africa
Mozambique,MOZ,2007,3.9882307,Africa
Mozambique,MOZ,2008,4.5602384,Africa
Mozambique,MOZ,2009,3.6754618,Africa
Mozambique,MOZ,2010,3.8044744,Africa
Mozambique,MOZ,2011,3.5899978,Africa
Myanmar,MMR,1990,5.1384764,Asia
Myanmar,MMR,1995,3.7859106,Asia
Myanmar,MMR,2000,2.298478,Asia
Myanmar,MMR,2001,2.0012612,Asia
Myanmar,MMR,2002,1.7606604,Asia
Myanmar,MMR,2003,1.6371244,Asia
Myanmar,MMR,2004,1.5785413,Asia
Myanmar,MMR,2005,1.425007,Asia
Myanmar,MMR,2006,1.6260287,Asia
Myanmar,MMR,2007,1.5563623,Asia
Myanmar,MMR,2008,1.6346085,Asia
Myanmar,MMR,2009,1.8063948,Asia
Myanmar,MMR,2010,1.6338809,Asia
Myanmar,MMR,2011,2.134771,Asia
Myanmar,MMR,2012,2.8813674,Asia
Myanmar,MMR,2013,2.463061,Asia
Myanmar,MMR,2014,2.4269147,Asia
Myanmar,MMR,2015,2.548491,Asia
Myanmar,MMR,2016,2.6002173,Asia
Myanmar,MMR,2017,2.6823425,Asia
Myanmar,MMR,2018,2.7777648,Asia
Myanmar,MMR,2019,2.8855991,Asia
Myanmar,MMR,2020,2.9632273,Asia
Myanmar,MMR,2021,28.656734,Asia
Myanmar,MMR,2022,3.902763,Asia
Myanmar,MMR,2023,2.5751011,Asia
Namibia,NAM,1995,23.280918,Africa
Namibia,NAM,1996,21.444582,Africa
Namibia,NAM,1997,19.357548,Africa
Namibia,NAM,1998,23.488749,Africa
Namibia,NAM,1999,21.335669,Africa
Namibia,NAM,2000,20.894653,Africa
Namibia,NAM,2001,19.008663,Africa
Namibia,NAM,2002,18.307163,Africa
Namibia,NAM,2004,18.124878,Africa
Namibia,NAM,2008,17.293127,Africa
Namibia,NAM,2009,18.677252,Africa
Namibia,NAM,2010,14.8828535,Africa
Namibia,NAM,2011,14.35011,Africa
Namibia,NAM,2012,17.679325,Africa
Namibia,NAM,2018,18.46875,Africa
Namibia,NAM,2019,12.03549,Africa
Namibia,NAM,2020,11.103938,Africa
Namibia,NAM,2021,11.207781,Africa
Nepal,NPL,1990,1.8130999,Asia
Nepal,NPL,1997,2.4763708,Asia
Nepal,NPL,1998,2.7448912,Asia
Nepal,NPL,1999,2.6113775,Asia
Nepal,NPL,2000,2.586926,Asia
Nepal,NPL,2001,3.3992407,Asia
Nepal,NPL,2002,3.387424,Asia
Nepal,NPL,2003,2.9468143,Asia
Nepal,NPL,2004,3.5976954,Asia
Nepal,NPL,2005,3.337203,Asia
Nepal,NPL,2006,2.2962177,Asia
Nepal,NPL,2007,3.1394079,Asia
Nepal,NPL,2008,3.3049233,Asia
Nepal,NPL,2009,2.9661758,Asia
Nepal,NPL,2010,2.9734526,Asia
Nepal,NPL,2011,2.472283,Asia
Nepal,NPL,2012,2.3315852,Asia
Nepal,NPL,2013,2.1964483,Asia
Nepal,NPL,2014,2.0164518,Asia
Nepal,NPL,2015,2.1492524,Asia
Nepal,NPL,2016,2.207082,Asia
Nepal,NPL,2017,2.2490957,Asia
Nepal,NPL,2018,2.346892,Asia
Nepal,NPL,2019,1.9532582,Asia
Nepal,NPL,2020,2.1300414,Asia
Netherlands,NLD,1990,0.8981511,Europe
Netherlands,NLD,1991,1.1679244,Europe
Netherlands,NLD,1992,1.2633548,Europe
Netherlands,NLD,1993,1.247586,Europe
Netherlands,NLD,1994,1.1042625,Europe
Netherlands,NLD,1995,1.2399589,Europe
Netherlands,NLD,1996,1.3491025,Europe
Netherlands,NLD,1997,1.3228505,Europe
Netherlands,NLD,1998,1.1120162,Europe
Netherlands,NLD,1999,1.273511,Europe
Netherlands,NLD,2000,1.1208836,Europe
Netherlands,NLD,2001,1.2482462,Europe
Netherlands,NLD,2002,1.1971966,Europe
Netherlands,NLD,2003,1.2341974,Europe
Netherlands,NLD,2004,1.1628214,Europe
Netherlands,NLD,2005,1.0567416,Europe
Netherlands,NLD,2006,0.77604675,Europe
Netherlands,NLD,2007,0.8650228,Europe
Netherlands,NLD,2008,0.9037638,Europe
Netherlands,NLD,2009,0.92303175,Europe
Netherlands,NLD,2010,0.85861295,Europe
Netherlands,NLD,2011,0.8486115,Europe
Netherlands,NLD,2012,0.8572175,Europe
Netherlands,NLD,2013,0.7367215,Europe
Netherlands,NLD,2014,0.7222511,Europe
Netherlands,NLD,2015,0.6079229,Europe
Netherlands,NLD,2016,0.5463626,Europe
Netherlands,NLD,2017,0.7623285,Europe
Netherlands,NLD,2018,0.57401067,Europe
Netherlands,NLD,2019,0.71275806,Europe
Netherlands,NLD,2020,0.6860682,Europe
Netherlands,NLD,2021,0.71063733,Europe
Netherlands,NLD,2022,0.79868543,Europe
Netherlands,NLD,2023,0.69089305,Europe
New Caledonia,NCL,2006,3.2317162,Oceania
New Caledonia,NCL,2007,4.7861204,Oceania
New Caledonia,NCL,2008,4.3336945,Oceania
New Caledonia,NCL,2009,3.1098213,Oceania
New Zealand,NZL,1990,1.8648356,Oceania
New Zealand,NZL,1991,1.5398839,Oceania
New Zealand,NZL,1992,1.8853929,Oceania
New Zealand,NZL,1993,1.1590492,Oceania
New Zealand,NZL,1994,1.5700179,Oceania
New Zealand,NZL,1995,1.0613896,Oceania
New Zealand,NZL,1996,1.2870778,Oceania
New Zealand,NZL,1997,1.5885834,Oceania
New Zealand,NZL,1998,1.2856266,Oceania
New Zealand,NZL,1999,1.1732333,Oceania
New Zealand,NZL,2000,1.3479974,Oceania
New Zealand,NZL,2001,1.3104602,Oceania
New Zealand,NZL,2002,1.5185573,Oceania
New Zealand,NZL,2003,1.0938236,Oceania
New Zealand,NZL,2004,1.1018851,Oceania
New Zealand,NZL,2005,1.4752092,Oceania
New Zealand,NZL,2006,1.171705,Oceania
New Zealand,NZL,2007,1.1365613,Oceania
New Zealand,NZL,2008,1.1966708,Oceania
New Zealand,NZL,2009,1.5565815,Oceania
New Zealand,NZL,2010,0.98901266,Oceania
New Zealand,NZL,2011,0.8898623,Oceania
New Zealand,NZL,2012,0.9293519,Oceania
New Zealand,NZL,2013,1.032814,Oceania
New Zealand,NZL,2014,0.9507,Oceania
New Zealand,NZL,2015,1.0403056,Oceania
New Zealand,NZL,2016,1.0604972,Oceania
New Zealand,NZL,2017,0.7272347,Oceania
New Zealand,NZL,2018,1.122255,Oceania
New Zealand,NZL,2019,2.2848427,Oceania
New Zealand,NZL,2020,1.0256623,Oceania
New Zealand,NZL,2021,1.1551195,Oceania
New Zealand,NZL,2022,1.4614942,Oceania
Nicaragua,NIC,1990,16.143915,North America
Nicaragua,NIC,1991,17.184563,North America
Nicaragua,NIC,1992,18.957886,North America
Nicaragua,NIC,1993,17.109247,North America
Nicaragua,NIC,1994,15.93646,North America
Nicaragua,NIC,1995,15.22745,North America
Nicaragua,NIC,1996,13.995849,North America
Nicaragua,NIC,1997,14.117678,North America
Nicaragua,NIC,1998,13.084461,North America
Nicaragua,NIC,1999,11.3241415,North America
Nicaragua,NIC,2000,9.4771,North America
Nicaragua,NIC,2001,10.554608,North America
Nicaragua,NIC,2002,10.75747,North America
Nicaragua,NIC,2003,12.185846,North America
Nicaragua,NIC,2004,12.251296,North America
Nicaragua,NIC,2005,13.646305,North America
Nicaragua,NIC,2006,13.323847,North America
Nicaragua,NIC,2007,12.988328,North America
Nicaragua,NIC,2008,13.198023,North America
Nicaragua,NIC,2009,14.178125,North America
Nicaragua,NIC,2010,13.682036,North America
Nicaragua,NIC,2011,12.682481,North America
Nicaragua,NIC,2012,11.404293,North America
Nicaragua,NIC,2013,9.926728,North America
Nicaragua,NIC,2014,8.654096,North America
Nicaragua,NIC,2015,8.521133,North America
Nicaragua,NIC,2016,7.2681584,North America
Nicaragua,NIC,2017,6.823689,North America
Nicaragua,NIC,2018,10.6561165,North America
Nicaragua,NIC,2019,7.943048,North America
Nicaragua,NIC,2021,11.34732,North America
Niger,NER,2011,4.8380666,Africa
Niger,NER,2012,4.4178405,Africa
Nigeria,NGA,2016,32.43901,Africa
Nigeria,NGA,2019,21.099298,Africa
Nigeria,NGA,2023,15.746681,Africa
North Macedonia,MKD,1998,2.3557496,Europe
North Macedonia,MKD,1999,1.85539,Europe
North Macedonia,MKD,2000,2.2846005,Europe
North Macedonia,MKD,2001,2.6617613,Europe
North Macedonia,MKD,2002,2.8922856,Europe
North Macedonia,MKD,2003,3.3631032,Europe
North Macedonia,MKD,2004,2.3483398,Europe
North Macedonia,MKD,2006,2.201765,Europe
North Macedonia,MKD,2007,2.0173182,Europe
North Macedonia,MKD,2008,1.6901402,Europe
North Macedonia,MKD,2009,1.6985357,Europe
North Macedonia,MKD,2010,2.0960221,Europe
North Macedonia,MKD,2011,1.4702672,Europe
North Macedonia,MKD,2012,1.4304821,Europe
North Macedonia,MKD,2013,1.0927442,Europe
North Macedonia,MKD,2014,1.7518977,Europe
North Macedonia,MKD,2015,1.2623929,Europe
North Macedonia,MKD,2016,0.9687652,Europe
North Macedonia,MKD,2017,1.5972148,Europe
North Macedonia,MKD,2018,1.3022674,Europe
North Macedonia,MKD,2019,1.2120311,Europe
North Macedonia,MKD,2020,0.58760196,Europe
North Macedonia,MKD,2021,0.756304,Europe
North Macedonia,MKD,2022,0.978137,Europe
North Macedonia,MKD,2023,1.5285499,Europe
Northern Africa (UN),,2000,5.6221533,
Northern Africa (UN),,2001,5.657658,
Northern Africa (UN),,2002,5.6416407,
Northern Africa (UN),,2003,5.524605,
Northern Africa (UN),,2004,5.322769,
Northern Africa (UN),,2005,5.4085035,
Northern Africa (UN),,2006,5.4581766,
Northern Africa (UN),,2007,5.450488,
Northern Africa (UN),,2008,5.542121,
Northern Africa (UN),,2009,5.4588156,
Northern Africa (UN),,2010,5.808938,
Northern Africa (UN),,2011,6.152811,
Northern Africa (UN),,2012,6.0066915,
Northern Africa (UN),,2013,6.1729116,
Northern Africa (UN),,2014,6.359972,
Northern Africa (UN),,2015,5.9007554,
Northern Africa (UN),,2016,5.9312654,
Northern Africa (UN),,2017,5.913747,
Northern Africa (UN),,2018,5.6768475,
Northern Africa (UN),,2019,5.7237487,
Northern Africa (UN),,2020,5.576344,
Northern Africa (UN),,2021,5.6406083,
Northern Africa (UN),,2022,5.6273575,
Northern Africa (UN),,2023,5.347669,
Northern America (UN),UN_NAM,2000,5.1664004,
Northern America (UN),UN_NAM,2001,6.212261,
Northern America (UN),UN_NAM,2002,5.278202,
Northern America (UN),UN_NAM,2003,5.2962165,
Northern America (UN),UN_NAM,2004,5.351563,
Northern America (UN),UN_NAM,2005,5.3935356,
Northern America (UN),UN_NAM,2006,5.4062667,
Northern America (UN),UN_NAM,2007,5.293345,
Northern America (UN),UN_NAM,2008,5.0489535,
Northern America (UN),UN_NAM,2009,4.6862946,
Northern America (UN),UN_NAM,2010,4.4292464,
Northern America (UN),UN_NAM,2011,4.380895,
Northern America (UN),UN_NAM,2012,4.3786364,
Northern America (UN),UN_NAM,2013,4.174326,
Northern America (UN),UN_NAM,2014,4.0955696,
Northern America (UN),UN_NAM,2015,4.5561404,
Northern America (UN),UN_NAM,2016,4.933838,
Northern America (UN),UN_NAM,2017,4.8683543,
Northern America (UN),UN_NAM,2018,4.5763807,
Northern America (UN),UN_NAM,2019,4.6220436,
Northern America (UN),UN_NAM,2020,5.9168477,
Northern America (UN),UN_NAM,2021,6.3041677,
Northern America (UN),UN_NAM,2022,6.0818944,
Northern America (UN),UN_NAM,2023,5.3759007,
Northern Europe (UN),,2000,2.1891286,
Northern Europe (UN),,2001,2.1869552,
Northern Europe (UN),,2002,2.264491,
Northern Europe (UN),,2003,1.9914985,
Northern Europe (UN),,2004,2.0657835,
Northern Europe (UN),,2005,1.9043604,
Northern Europe (UN),,2006,1.8218338,
Northern Europe (UN),,2007,1.8301947,
Northern Europe (UN),,2008,1.644511,
Northern Europe (UN),,2009,1.494161,
Northern Europe (UN),,2010,1.487556,
Northern Europe (UN),,2011,1.3932568,
Northern Europe (UN),,2012,1.2408482,
Northern Europe (UN),,2013,1.2089732,
Northern Europe (UN),,2014,1.1572702,
Northern Europe (UN),,2015,1.1860032,
Northern Europe (UN),,2016,1.2832443,
Northern Europe (UN),,2017,1.2595491,
Northern Europe (UN),,2018,1.1963129,
Northern Europe (UN),,2019,1.197022,
Northern Europe (UN),,2020,1.1224165,
Northern Europe (UN),,2021,1.1180164,
Northern Europe (UN),,2022,1.0692662,
Northern Europe (UN),,2023,1.0595449,
Northern Ireland,,1991,7.092662,
Northern Ireland,,1992,6.6532655,
Northern Ireland,,1993,6.1752853,
Northern Ireland,,1994,5.049562,
Northern Ireland,,1995,1.3340359,
Northern Ireland,,1996,2.1062121,
Northern Ireland,,1997,2.3934023,
Northern Ireland,,1998,4.470222,
Northern Ireland,,1999,2.0250077,
Northern Ireland,,2000,2.6738858,
Northern Ireland,,2001,3.3751018,
Northern Ireland,,2002,2.2385414,
Northern Ireland,,2005,1.7942587,
Northern Ireland,,2006,1.7210588,
Northern Ireland,,2007,1.6461531,
Northern Ireland,,2008,1.3489573,
Northern Ireland,,2009,1.6171007,
Northern Ireland,,2010,1.2743561,
Northern Ireland,,2011,1.2125769,
Northern Ireland,,2012,1.1515468,
Northern Ireland,,2013,1.0930604,
Northern Ireland,,2014,0.9236631,
Northern Ireland,,2015,1.2421548,
Northern Ireland,,2016,1.020333,
Northern Ireland,,2017,1.2828503,
Northern Ireland,,2018,1.2223374,
Northern Ireland,,2019,1.5314202,
Northern Ireland,,2020,1.1078813,
Northern Ireland,,2021,1.0508804,
Northern Ireland,,2022,1.4132107,
Northern Ireland,,2023,0.5207297,
Norway,NOR,1990,1.1081144,Europe
Norway,NOR,1991,1.1732621,Europe
Norway,NOR,1992,1.0731965,Europe
Norway,NOR,1993,0.8812898,Europe
Norway,NOR,1994,0.7609882,Europe
Norway,NOR,1995,0.9635254,Europe
Norway,NOR,1996,0.98148096,Europe
Norway,NOR,1997,0.86265874,Europe
Norway,NOR,1998,0.85753363,Europe
Norway,NOR,1999,0.73961395,Europe
Norway,NOR,2000,1.068836,Europe
Norway,NOR,2001,0.8197344,Europe
Norway,NOR,2002,1.0136592,Europe
Norway,NOR,2004,0.7840161,Europe
Norway,NOR,2005,0.71380305,Europe
Norway,NOR,2006,0.70807946,Europe
Norway,NOR,2007,0.63707656,Europe
Norway,NOR,2008,0.7130721,Europe
Norway,NOR,2009,0.60058534,Europe
Norway,NOR,2010,0.5931487,Europe
Norway,NOR,2011,2.2410805,Europe
Norway,NOR,2012,0.53801394,Europe
Norway,NOR,2013,0.9054896,Europe
Norway,NOR,2014,0.5644884,Europe
Norway,NOR,2015,0.46244815,Europe
Norway,NOR,2016,0.5156625,Europe
Norway,NOR,2017,0.5306244,Europe
Norway,NOR,2018,0.47065446,Europe
Norway,NOR,2019,0.5235866,Europe
Norway,NOR,2020,0.576286,Europe
Norway,NOR,2021,0.5362336,Europe
Norway,NOR,2022,0.5497726,Europe
Norway,NOR,2023,0.72474706,Europe
Oceania (UN),UN_OCE,2000,3.0789611,
Oceania (UN),UN_OCE,2001,2.9210212,
Oceania (UN),UN_OCE,2002,3.069172,
Oceania (UN),UN_OCE,2003,3.2175164,
Oceania (UN),UN_OCE,2004,3.036313,
Oceania (UN),UN_OCE,2005,3.038544,
Oceania (UN),UN_OCE,2006,3.0438612,
Oceania (UN),UN_OCE,2007,2.6264672,
Oceania (UN),UN_OCE,2008,2.819844,
Oceania (UN),UN_OCE,2009,3.0792515,
Oceania (UN),UN_OCE,2010,2.888813,
Oceania (UN),UN_OCE,2011,2.8935752,
Oceania (UN),UN_OCE,2012,2.8700137,
Oceania (UN),UN_OCE,2013,2.8892314,
Oceania (UN),UN_OCE,2014,2.8886049,
Oceania (UN),UN_OCE,2015,2.9086704,
Oceania (UN),UN_OCE,2016,2.8520174,
Oceania (UN),UN_OCE,2017,2.7840083,
Oceania (UN),UN_OCE,2018,2.9063976,
Oceania (UN),UN_OCE,2019,3.0322094,
Oceania (UN),UN_OCE,2020,2.8957584,
Oceania (UN),UN_OCE,2021,2.861799,
Oceania (UN),UN_OCE,2022,3.0185483,
Oceania (UN),UN_OCE,2023,2.9442976,
Oman,OMN,2002,1.1980453,Asia
Oman,OMN,2003,1.4806695,Asia
Oman,OMN,2004,1.7464918,Asia
Oman,OMN,2005,2.154645,Asia
Oman,OMN,2006,4.8115253,Asia
Oman,OMN,2007,1.4395913,Asia
Oman,OMN,2008,1.7894338,Asia
Oman,OMN,2009,1.3782011,Asia
Oman,OMN,2010,1.7407413,Asia
Oman,OMN,2011,1.1050575,Asia
Oman,OMN,2012,1.099488,Asia
Oman,OMN,2013,2.5300522,Asia
Oman,OMN,2014,0.29981717,Asia
Oman,OMN,2015,0.3823274,Asia
Oman,OMN,2016,0.36439186,Asia
Oman,OMN,2017,0.3746642,Asia
Oman,OMN,2018,0.28273916,Asia
Oman,OMN,2019,0.50095385,Asia
Oman,OMN,2020,0.30956355,Asia
Oman,OMN,2021,0.24442141,Asia
Oman,OMN,2022,0.25368768,Asia
Oman,OMN,2023,0.13863392,Asia
Pakistan,PAK,1990,7.067246,Asia
Pakistan,PAK,1996,6.540264,Asia
Pakistan,PAK,1997,6.527666,Asia
Pakistan,PAK,1998,6.9927897,Asia
Pakistan,PAK,1999,6.1979723,Asia
Pakistan,PAK,2000,5.750291,Asia
Pakistan,PAK,2001,6.0230713,Asia
Pakistan,PAK,2002,5.7994437,Asia
Pakistan,PAK,2003,5.5927153,Asia
Pakistan,PAK,2004,5.6128345,Asia
Pakistan,PAK,2005,5.5752754,Asia
Pakistan,PAK,2006,5.59208,Asia
Pakistan,PAK,2007,5.721619,Asia
Pakistan,PAK,2008,6.3636184,Asia
Pakistan,PAK,2009,6.426187,Asia
Pakistan,PAK,2010,6.620188,Asia
Pakistan,PAK,2011,6.8025856,Asia
Pakistan,PAK,2012,6.667401,Asia
Pakistan,PAK,2013,6.602898,Asia
Pakistan,PAK,2014,6.196076,Asia
Pakistan,PAK,2015,4.3655767,Asia
Pakistan,PAK,2016,3.8684673,Asia
Pakistan,PAK,2017,3.688294,Asia
Pakistan,PAK,2018,3.631534,Asia
Pakistan,PAK,2019,3.472257,Asia
Pakistan,PAK,2020,3.5531652,Asia
Pakistan,PAK,2021,3.7865722,Asia
Pakistan,PAK,2022,4.0775433,Asia
Pakistan,PAK,2023,4.334871,Asia
Palau,PLW,2015,16.88286,Oceania
Palau,PLW,2016,0,Oceania
Palau,PLW,2017,0,Oceania
Palau,PLW,2018,11.2268095,Oceania
Palestine,PSE,1995,1.1757785,Asia
Palestine,PSE,1996,4.3686857,Asia
Palestine,PSE,1997,1.5736601,Asia
Palestine,PSE,1998,1.5187885,Asia
Palestine,PSE,1999,1.76687,Asia
Palestine,PSE,2000,1.3325751,Asia
Palestine,PSE,2001,1.727177,Asia
Palestine,PSE,2002,2.5584192,Asia
Palestine,PSE,2004,2.7624488,Asia
Palestine,PSE,2005,2.3331645,Asia
Palestine,PSE,2008,1.2274616,Asia
Palestine,PSE,2009,1.1220924,Asia
Palestine,PSE,2010,0.9708942,Asia
Palestine,PSE,2011,0.72887933,Asia
Palestine,PSE,2012,0.56935275,Asia
Palestine,PSE,2013,0.55616575,Asia
Palestine,PSE,2014,0.54349285,Asia
Palestine,PSE,2015,0.6634871,Asia
Palestine,PSE,2016,0.41012454,Asia
Palestine,PSE,2017,0.50603634,Asia
Palestine,PSE,2018,0.35047266,Asia
Palestine,PSE,2019,0.32272586,Asia
Palestine,PSE,2020,0.35505116,Asia
Palestine,PSE,2021,0.65569526,Asia
Palestine,PSE,2022,0.622023,Asia
Panama,PAN,1990,11.32114,North America
Panama,PAN,1991,11.721248,North America
Panama,PAN,1992,12.142103,North America
Panama,PAN,1993,11.777759,North America
Panama,PAN,1994,12.099438,North America
Panama,PAN,1995,13.837111,North America
Panama,PAN,1996,8.920135,North America
Panama,PAN,1997,11.10447,North America
Panama,PAN,1998,9.710032,North America
Panama,PAN,1999,9.655054,North America
Panama,PAN,2000,9.932339,North America
Panama,PAN,2001,9.968932,North America
Panama,PAN,2002,12.015298,North America
Panama,PAN,2003,10.564902,North America
Panama,PAN,2004,9.473557,North America
Panama,PAN,2005,10.986937,North America
Panama,PAN,2006,6.5481005,North America
Panama,PAN,2007,8.116387,North America
Panama,PAN,2008,14.083105,North America
Panama,PAN,2009,15.767114,North America
Panama,PAN,2010,12.677293,North America
Panama,PAN,2011,14.863932,North America
Panama,PAN,2012,16.944845,North America
Panama,PAN,2013,17.33184,North America
Panama,PAN,2014,15.518613,North America
Panama,PAN,2015,11.893836,North America
Panama,PAN,2016,10.051907,North America
Panama,PAN,2017,9.222421,North America
Panama,PAN,2018,9.6212435,North America
Panama,PAN,2019,11.334922,North America
Panama,PAN,2020,11.646159,North America
Panama,PAN,2021,12.657048,North America
Panama,PAN,2022,11.338917,North America
Panama,PAN,2023,12.469837,North America
Papua New Guinea,PNG,1998,9.71665,Oceania
Papua New Guinea,PNG,1999,8.412265,Oceania
Papua New Guinea,PNG,2000,8.397953,Oceania
Papua New Guinea,PNG,2001,7.611153,Oceania
Papua New Guinea,PNG,2002,7.9338236,Oceania
Papua New Guinea,PNG,2003,9.944486,Oceania
Papua New Guinea,PNG,2005,9.225961,Oceania
Papua New Guinea,PNG,2006,9.040091,Oceania
Papua New Guinea,PNG,2007,7.4676757,Oceania
Papua New Guinea,PNG,2008,8.394819,Oceania
Papua New Guinea,PNG,2009,9.410731,Oceania
Papua New Guinea,PNG,2010,9.34038,Oceania
Paraguay,PRY,2000,19.506483,South America
Paraguay,PRY,2001,25.329197,South America
Paraguay,PRY,2002,26.077066,South America
Paraguay,PRY,2003,24.124947,South America
Paraguay,PRY,2004,22.438026,South America
Paraguay,PRY,2005,16.280914,South America
Paraguay,PRY,2006,13.478294,South America
Paraguay,PRY,2007,14.084288,South America
Paraguay,PRY,2008,14.839032,South America
Paraguay,PRY,2009,14.476561,South America
Paraguay,PRY,2010,12.913972,South America
Paraguay,PRY,2011,11.299093,South America
Paraguay,PRY,2012,11.005581,South America
Paraguay,PRY,2013,10.096207,South America
Paraguay,PRY,2014,9.522537,South America
Paraguay,PRY,2015,10.017693,South America
Paraguay,PRY,2016,10.705497,South America
Paraguay,PRY,2017,8.534926,South America
Paraguay,PRY,2018,7.7325425,South America
Paraguay,PRY,2019,8.503378,South America
Paraguay,PRY,2020,7.283752,South America
Paraguay,PRY,2021,7.8543644,South America
Paraguay,PRY,2022,6.981769,South America
Paraguay,PRY,2023,6.779516,South America
Peru,PER,2011,5.518002,South America
Peru,PER,2012,6.659816,South America
Peru,PER,2013,6.750974,South America
Peru,PER,2014,6.8933854,South America
Peru,PER,2015,7.377469,South America
Peru,PER,2016,7.888813,South America
Peru,PER,2017,7.939438,South America
Peru,PER,2018,7.687103,South America
Peru,PER,2019,7.349927,South America
Peru,PER,2020,5.795013,South America
Peru,PER,2021,8.604808,South America
Philippines,PHL,1990,14.765809,Asia
Philippines,PHL,1991,13.523914,Asia
Philippines,PHL,1992,12.579231,Asia
Philippines,PHL,1993,11.488122,Asia
Philippines,PHL,1994,9.339417,Asia
Philippines,PHL,1998,7.8017154,Asia
Philippines,PHL,1999,7.334741,Asia
Philippines,PHL,2000,7.202476,Asia
Philippines,PHL,2001,7.189058,Asia
Philippines,PHL,2002,7.8886333,Asia
Philippines,PHL,2007,6.54624,Asia
Philippines,PHL,2008,6.2783785,Asia
Philippines,PHL,2009,9.628725,Asia
Philippines,PHL,2010,8.973695,Asia
Philippines,PHL,2011,8.640326,Asia
Philippines,PHL,2012,8.469135,Asia
Philippines,PHL,2016,10.451047,Asia
Philippines,PHL,2017,7.6470804,Asia
Philippines,PHL,2018,5.1623673,Asia
Philippines,PHL,2019,4.299457,Asia
Philippines,PHL,2023,4.3475914,Asia
Poland,POL,1990,1.7842383,Europe
Poland,POL,1991,2.225254,Europe
Poland,POL,1992,2.2414815,Europe
Poland,POL,1993,2.36324,Europe
Poland,POL,1994,2.391489,Europe
Poland,POL,1995,2.2233999,Europe
Poland,POL,1996,2.2758574,Europe
Poland,POL,1997,2.1043952,Europe
Poland,POL,1998,1.9803563,Europe
Poland,POL,1999,1.9353467,Europe
Poland,POL,2000,2.2348225,Europe
Poland,POL,2001,2.0288985,Europe
Poland,POL,2002,1.8729037,Europe
Poland,POL,2008,0.8579873,Europe
Poland,POL,2009,1.0183634,Europe
Poland,POL,2010,1.007997,Europe
Poland,POL,2011,1.1044621,Europe
Poland,POL,2012,1.0693407,Europe
Poland,POL,2013,0.7971926,Europe
Poland,POL,2014,0.75003046,Europe
Poland,POL,2015,0.7787528,Europe
Poland,POL,2016,0.6795029,Europe
Poland,POL,2017,0.75022954,Europe
Poland,POL,2018,0.71389216,Europe
Poland,POL,2019,0.66185516,Europe
Poland,POL,2020,0.6968639,Europe
Poland,POL,2021,0.71765995,Europe
Poland,POL,2022,0.70338625,Europe
Poland,POL,2023,0.8023147,Europe
Polynesia (UN),,2000,3.762862,
Polynesia (UN),,2001,4.1468596,
Polynesia (UN),,2002,5.081087,
Polynesia (UN),,2003,4.4390574,
Polynesia (UN),,2004,3.9512851,
Polynesia (UN),,2005,4.550601,
Polynesia (UN),,2006,4.837938,
Polynesia (UN),,2007,3.8992593,
Polynesia (UN),,2008,4.954539,
Polynesia (UN),,2009,4.2105293,
Polynesia (UN),,2010,3.7421393,
Polynesia (UN),,2011,3.389332,
Polynesia (UN),,2012,2.439599,
Polynesia (UN),,2013,2.2621887,
Polynesia (UN),,2014,2.4694703,
Polynesia (UN),,2015,2.8216069,
Polynesia (UN),,2016,2.4383118,
Polynesia (UN),,2017,3.6634016,
Polynesia (UN),,2018,5.586116,
Polynesia (UN),,2019,2.3608367,
Polynesia (UN),,2020,3.447622,
Polynesia (UN),,2021,3.4499614,
Polynesia (UN),,2022,3.4525998,
Polynesia (UN),,2023,3.4491193,
Portugal,PRT,1990,1.5503137,Europe
Portugal,PRT,1991,1.5252329,Europe
Portugal,PRT,1992,1.4323524,Europe
Portugal,PRT,1993,1.4023925,Europe
Portugal,PRT,1994,1.4302164,Europe
Portugal,PRT,1995,1.0865501,Europe
Portugal,PRT,1996,1.0528774,Europe
Portugal,PRT,1997,1.127535,Europe
Portugal,PRT,1998,1.2303724,Europe
Portugal,PRT,1999,1.0670717,Europe
Portugal,PRT,2000,1.1280531,Europe
Portugal,PRT,2001,1.0140691,Europe
Portugal,PRT,2002,1.1427975,Europe
Portugal,PRT,2005,1.2853478,Europe
Portugal,PRT,2010,1.1721711,Europe
Portugal,PRT,2011,1.0798469,Europe
Portugal,PRT,2012,1.1604514,Europe
Portugal,PRT,2013,1.3768971,Europe
Portugal,PRT,2014,0.88408846,Europe
Portugal,PRT,2015,0.9642953,Europe
Portugal,PRT,2016,0.63790476,Europe
Portugal,PRT,2017,0.7356611,Europe
