Entity,Code,Year,Gini coefficient,World region according to OWID
Italy,ITA,2007,0.32888323068618774,Europe
Italy,ITA,2008,0.33767786622047424,Europe
Italy,ITA,2009,0.3383304476737976,Europe
Italy,ITA,2010,0.34716856479644775,Europe
Italy,ITA,2011,0.3505309522151947,Europe
Italy,ITA,2012,0.3515157401561737,Europe
Italy,ITA,2013,0.3490581214427948,Europe
Italy,ITA,2014,0.34652501344680786,Europe
Italy,ITA,2015,0.35390204191207886,Europe
Italy,ITA,2016,0.3523975908756256,Europe
Italy,ITA,2017,0.3592233657836914,Europe
Italy,ITA,2018,0.35217443108558655,Europe
Italy,ITA,2019,0.3458367586135864,Europe
Italy,ITA,2020,0.35240980982780457,Europe
Italy,ITA,2021,0.3484465181827545,Europe
Italy,ITA,2022,0.33651527762413025,Europe
Italy,ITA,2023,0.3434462249279022,Europe
Jamaica,JAM,1988,0.4315500855445862,North America
Jamaica,JAM,1990,0.41113734245300293,North America
Jamaica,JAM,1993,0.3567342162132263,North America
Jamaica,JAM,1996,0.4039490222930908,North America
Jamaica,JAM,1999,0.4407847225666046,North America
Jamaica,JAM,2002,0.483156681060791,North America
Jamaica,JAM,2004,0.45457473397254944,North America
Jamaica,JAM,2018,0.35333386063575745,North America
Jamaica,JAM,2021,0.39874473214149475,North America
Japan,JPN,2008,0.3459921181201935,Asia
Japan,JPN,2009,0.32979482412338257,Asia
Japan,JPN,2010,0.31492260098457336,Asia
Japan,JPN,2011,0.32975631952285767,Asia
Japan,JPN,2012,0.325348824262619,Asia
Japan,JPN,2013,0.3153354525566101,Asia
Japan,JPN,2014,0.3127795457839966,Asia
Japan,JPN,2015,0.3070093095302582,Asia
Japan,JPN,2016,0.3184059262275696,Asia
Japan,JPN,2017,0.31792736053466797,Asia
Japan,JPN,2018,0.32894954085350037,Asia
Japan,JPN,2019,0.32984936237335205,Asia
Japan,JPN,2020,0.32339274883270264,Asia
Jordan,JOR,1986,0.3606142997741699,Asia
Jordan,JOR,1992,0.4309958219528198,Asia
Jordan,JOR,1997,0.3642052710056305,Asia
Jordan,JOR,2002,0.36954617500305176,Asia
Jordan,JOR,2006,0.338562548160553,Asia
Jordan,JOR,2008,0.3257344961166382,Asia
Jordan,JOR,2010,0.3365572988986969,Asia
Kazakhstan,KAZ,1993,0.32665735483169556,Asia
Kazakhstan,KAZ,1996,0.3537830710411072,Asia
Kazakhstan,KAZ,2001,0.3596448600292206,Asia
Kazakhstan,KAZ,2002,0.3481113016605377,Asia
Kazakhstan,KAZ,2003,0.3369147777557373,Asia
Kazakhstan,KAZ,2004,0.31838759779930115,Asia
Kazakhstan,KAZ,2005,0.3982597887516022,Asia
Kazakhstan,KAZ,2006,0.3024386465549469,Asia
Kazakhstan,KAZ,2007,0.3008405566215515,Asia
Kazakhstan,KAZ,2008,0.2849644422531128,Asia
Kazakhstan,KAZ,2009,0.28208866715431213,Asia
Kazakhstan,KAZ,2010,0.2795451283454895,Asia
Kazakhstan,KAZ,2011,0.2798384428024292,Asia
Kazakhstan,KAZ,2012,0.28168821334838867,Asia
Kazakhstan,KAZ,2013,0.2706542909145355,Asia
Kazakhstan,KAZ,2014,0.270158588886261,Asia
Kazakhstan,KAZ,2015,0.2680366635322571,Asia
Kazakhstan,KAZ,2016,0.27225324511528015,Asia
Kazakhstan,KAZ,2017,0.2745027542114258,Asia
Kazakhstan,KAZ,2018,0.27792873978614807,Asia
Kazakhstan,KAZ,2019,0.27968281507492065,Asia
Kazakhstan,KAZ,2020,0.28683918714523315,Asia
Kazakhstan,KAZ,2021,0.29191532731056213,Asia
Kenya,KEN,1992,0.5692623853683472,Africa
Kenya,KEN,1994,0.4310474395751953,Africa
Kenya,KEN,1997,0.449827641248703,Africa
Kenya,KEN,2005,0.4644277095794678,Africa
Kenya,KEN,2015,0.4077487885951996,Africa
Kenya,KEN,2020,0.36246457695961,Africa
Kenya,KEN,2021,0.38701963424682617,Africa
Kenya,KEN,2022,0.3774377405643463,Africa
Kiribati,KIR,2006,0.36973002552986145,Oceania
Kiribati,KIR,2019,0.27832701802253723,Oceania
Kosovo,OWID_KOS,2017,0.4419405162334442,Europe
Kosovo,OWID_KOS,2018,0.44592931866645813,Europe
Kosovo,OWID_KOS,2019,0.4020540416240692,Europe
Kosovo,OWID_KOS,2020,0.5741402506828308,Europe
Kosovo,OWID_KOS,2021,0.49384617805480957,Europe
Kosovo,OWID_KOS,2022,0.383056640625,Europe
Kyrgyzstan,KGZ,2000,0.31035012006759644,Asia
Kyrgyzstan,KGZ,2001,0.3016397953033447,Asia
Kyrgyzstan,KGZ,2002,0.3030238747596741,Asia
Kyrgyzstan,KGZ,2003,0.28708645701408386,Asia
Kyrgyzstan,KGZ,2004,0.3477343022823334,Asia
Kyrgyzstan,KGZ,2005,0.32561346888542175,Asia
Kyrgyzstan,KGZ,2006,0.37381240725517273,Asia
Kyrgyzstan,KGZ,2007,0.33911821246147156,Asia
Kyrgyzstan,KGZ,2008,0.31450650095939636,Asia
Kyrgyzstan,KGZ,2009,0.298739492893219,Asia
Kyrgyzstan,KGZ,2010,0.3013380467891693,Asia
Kyrgyzstan,KGZ,2011,0.27839699387550354,Asia
Kyrgyzstan,KGZ,2012,0.2735668420791626,Asia
Kyrgyzstan,KGZ,2013,0.28814631700515747,Asia
Kyrgyzstan,KGZ,2014,0.26819002628326416,Asia
Kyrgyzstan,KGZ,2015,0.28997769951820374,Asia
Kyrgyzstan,KGZ,2016,0.2678067684173584,Asia
Kyrgyzstan,KGZ,2017,0.2733500897884369,Asia
Kyrgyzstan,KGZ,2018,0.27690303325653076,Asia
Kyrgyzstan,KGZ,2019,0.29700449109077454,Asia
Kyrgyzstan,KGZ,2020,0.2898927330970764,Asia
Kyrgyzstan,KGZ,2021,0.2879330515861511,Asia
Kyrgyzstan,KGZ,2022,0.2635252773761749,Asia
Kyrgyzstan,KGZ,2023,0.27188020944595337,Asia
Laos,LAO,1992,0.3430977463722229,Asia
Laos,LAO,1997,0.3489393889904022,Asia
Laos,LAO,2002,0.32620108127593994,Asia
Laos,LAO,2007,0.3536103367805481,Asia
Laos,LAO,2012,0.35963547229766846,Asia
Laos,LAO,2018,0.38802433013916016,Asia
Latvia,LVA,1993,0.2699313163757324,Europe
Latvia,LVA,1995,0.30977484583854675,Europe
Latvia,LVA,1996,0.31590762734413147,Europe
Latvia,LVA,2004,0.3638247847557068,Europe
Latvia,LVA,2005,0.3897305428981781,Europe
Latvia,LVA,2006,0.35596945881843567,Europe
Latvia,LVA,2007,0.374610960483551,Europe
Latvia,LVA,2008,0.3721155822277069,Europe
Latvia,LVA,2009,0.35945630073547363,Europe
Latvia,LVA,2010,0.35030215978622437,Europe
Latvia,LVA,2011,0.35772570967674255,Europe
Latvia,LVA,2012,0.3523600995540619,Europe
Latvia,LVA,2013,0.3549732267856598,Europe
Latvia,LVA,2014,0.351136177778244,Europe
Latvia,LVA,2015,0.34202468395233154,Europe
Latvia,LVA,2016,0.3432884216308594,Europe
Latvia,LVA,2017,0.35571014881134033,Europe
Latvia,LVA,2018,0.35095706582069397,Europe
Latvia,LVA,2019,0.3448910713195801,Europe
Latvia,LVA,2020,0.35703951120376587,Europe
Latvia,LVA,2021,0.3425582945346832,Europe
Latvia,LVA,2022,0.33675846457481384,Europe
Latvia,LVA,2023,0.3397468030452728,Europe
Lebanon,LBN,2011,0.3183245062828064,Asia
Lebanon,LBN,2022,0.35281136631965637,Asia
Lesotho,LSO,1986,0.5601245760917664,Africa
Lesotho,LSO,1994,0.6301149725914001,Africa
Lesotho,LSO,2002,0.5119382739067078,Africa
Lesotho,LSO,2017,0.44877612590789795,Africa
Liberia,LBR,2007,0.36446577310562134,Africa
Liberia,LBR,2014,0.3323788344860077,Africa
Liberia,LBR,2016,0.3526543974876404,Africa
Lithuania,LTU,1993,0.331837922334671,Europe
Lithuania,LTU,2004,0.3701108396053314,Europe
Lithuania,LTU,2005,0.35296720266342163,Europe
Lithuania,LTU,2006,0.3441445827484131,Europe
